rtime,ctime,lat,lon,velocity,qual,nsats
0.06266212463378906,1715708090.4566507,34.62583989999999,-120.00597,0.002,1,12
0.26260924339294434,1715708090.6565979,34.62583989999999,-120.00597,0.001,1,12
0.4623446464538574,1715708090.8563333,34.62583989999999,-120.00597,0.003,1,12
0.6623833179473877,1715708091.056372,34.62583989999999,-120.00597,0.003,1,12
0.8622965812683105,1715708091.2562852,34.62583989999999,-120.00597,0.002,1,12
1.062337875366211,1715708091.4563265,34.62583989999999,-120.00597,0.003,1,12
1.2622144222259521,1715708091.656203,34.62583989999999,-120.00597,0.001,1,12
1.4675874710083008,1715708091.861576,34.62583989999999,-120.00597,0.001,1,12
1.662412405014038,1715708092.056401,34.62583989999999,-120.00597,0.004,1,12
1.8622164726257324,1715708092.256205,34.62583999999998,-120.00597,0.002,1,12
2.0624260902404785,1715708092.4564147,34.62583989999999,-120.00597,0.002,1,12
2.2622344493865967,1715708092.656223,34.62583989999999,-120.00597,0.002,1,12
2.462284564971924,1715708092.8562732,34.62583989999999,-120.00597,0.007,1,12
2.662440776824951,1715708093.0564294,34.62583999999998,-120.00597,0.004,1,12
2.8621490001678467,1715708093.2561376,34.62583999999998,-120.00597,0.002,1,12
3.0626022815704346,1715708093.456591,34.62583999999998,-120.00597,0.001,1,12
3.262117385864258,1715708093.656106,34.62583999999998,-120.00597,0.002,1,12
3.467588424682617,1715708093.861577,34.62583999999998,-120.00597,0.002,1,12
3.66235089302063,1715708094.0563395,34.62583999999998,-120.00597,0.001,1,12
3.8621394634246826,1715708094.256128,34.62583999999998,-120.00597,0.004,1,12
4.062335968017578,1715708094.4563246,34.62583999999998,-120.00597,0.002,1,12
4.262470483779907,1715708094.656459,34.62583999999998,-120.00597,0.004,1,12
4.467345476150513,1715708094.861334,34.62583999999998,-120.00597,0.001,1,12
4.66235876083374,1715708095.0563474,34.62583999999998,-120.00597,0.002,1,12
4.862204313278198,1715708095.256193,34.62583999999998,-120.00597,0.003,1,12
5.062367677688599,1715708095.4563563,34.62583999999998,-120.00597,0.003,1,12
5.26210618019104,1715708095.6560948,34.62583999999998,-120.00597,0.002,1,12
5.462072134017944,1715708095.8560607,34.62583999999998,-120.00597,0.002,1,12
5.66202974319458,1715708096.0560184,34.62583999999998,-120.00597,0.002,1,12
5.8621509075164795,1715708096.2561395,34.62583999999998,-120.00597,0.002,1,12
6.0625622272491455,1715708096.4565508,34.62583999999998,-120.00597,0.003,1,12
6.262188196182251,1715708096.6561768,34.62583999999998,-120.00597,0.001,1,12
6.462201118469238,1715708096.8561897,34.62583999999998,-120.00597,0.003,1,12
6.662393569946289,1715708097.0563822,34.62583999999998,-120.00597,0.001,1,12
6.862155914306641,1715708097.2561445,34.62583999999998,-120.00597,0.001,1,12
7.062130689620972,1715708097.4561193,34.62583999999998,-120.00597,0.001,1,12
7.262122392654419,1715708097.656111,34.62583999999998,-120.00597,0.002,1,12
7.462121963500977,1715708097.8561106,34.62583999999998,-120.00597,0.001,1,12
7.6624510288238525,1715708098.0564396,34.62583999999998,-120.00597,0.003,1,12
7.862444877624512,1715708098.2564335,34.62583999999998,-120.00597,0.0,1,12
8.06222128868103,1715708098.45621,34.62583999999998,-120.00597,0.001,1,12
8.262420892715454,1715708098.6564095,34.62583999999998,-120.00597,0.002,1,12
8.462385654449463,1715708098.8563743,34.62583999999998,-120.00597,0.002,1,12
8.662101745605469,1715708099.0560904,34.62583999999998,-120.00597,0.002,1,12
8.862052202224731,1715708099.2560408,34.62583999999998,-120.00597,0.002,1,12
9.062090158462524,1715708099.4560788,34.62583999999998,-120.00597,0.001,1,12
9.262065172195435,1715708099.6560538,34.62583999999998,-120.00597,0.001,1,12
9.46721863746643,1715708099.8612072,34.62583999999998,-120.00597,0.003,1,12
9.662244319915771,1715708100.056233,34.62583989999999,-120.00597,0.002,1,12
9.862112998962402,1715708100.2561016,34.62583989999999,-120.00597,0.002,1,12
10.062055349349976,1715708100.456044,34.62583989999999,-120.00597,0.002,1,12
10.262065410614014,1715708100.656054,34.62583989999999,-120.00597,0.003,1,12
10.462087631225586,1715708100.8560762,34.62583989999999,-120.00597,0.001,1,12
10.662165403366089,1715708101.056154,34.62583989999999,-120.00597,0.001,1,12
10.862313508987427,1715708101.256302,34.62583989999999,-120.00597,0.001,1,12
11.062177419662476,1715708101.456166,34.62583989999999,-120.00597,0.002,1,12
11.262109279632568,1715708101.656098,34.62583989999999,-120.00597,0.001,1,12
11.462132453918457,1715708101.856121,34.62583989999999,-120.00597,0.003,1,12
11.66225004196167,1715708102.0562387,34.62583989999999,-120.00597,0.002,1,12
11.862201690673828,1715708102.2561903,34.62583999999998,-120.00597,0.001,1,12
12.062129497528076,1715708102.456118,34.62583999999998,-120.00597,0.003,1,12
12.262152194976807,1715708102.6561408,34.62583999999998,-120.00597,0.003,1,12
12.462169647216797,1715708102.8561583,34.62583999999998,-120.00597,0.003,1,12
12.662204504013062,1715708103.056193,34.62583999999998,-120.00597,0.004,1,12
12.86225962638855,1715708103.2562482,34.62583999999998,-120.00597,0.003,1,12
13.062162160873413,1715708103.4561508,34.62583999999998,-120.00597,0.002,1,12
13.262116432189941,1715708103.656105,34.62583999999998,-120.00597,0.003,1,12
13.467156648635864,1715708103.8611453,34.62583999999998,-120.00597,0.001,1,12
13.662188291549683,1715708104.056177,34.62583999999998,-120.00597,0.002,1,12
13.862024307250977,1715708104.256013,34.62583999999998,-120.00597,0.001,1,12
14.062072038650513,1715708104.4560606,34.62583999999998,-120.00597,0.0,1,12
14.262012004852295,1715708104.6560006,34.62583999999998,-120.00597,0.002,1,12
14.462038516998291,1715708104.8560271,34.62583999999998,-120.00597,0.002,1,12
14.662079572677612,1715708105.0560682,34.62583999999998,-120.00597,0.003,1,12
14.861974477767944,1715708105.255963,34.62583999999998,-120.00597,0.002,1,12
15.062032222747803,1715708105.4560208,34.62583999999998,-120.00597,0.002,1,12
15.261857271194458,1715708105.6558459,34.62583999999998,-120.00597,0.003,1,12
15.467102527618408,1715708105.8610911,34.62583999999998,-120.00597,0.004,1,12
15.66203784942627,1715708106.0560265,34.62583999999998,-120.00597,0.003,1,12
15.861969232559204,1715708106.2559578,34.62583999999998,-120.00597,0.005,1,12
16.06197452545166,1715708106.4559631,34.62583999999998,-120.00597,0.003,1,12
16.261918306350708,1715708106.655907,34.62583999999998,-120.00597,0.003,1,12
16.46189045906067,1715708106.855879,34.62583999999998,-120.00597,0.002,1,12
16.661945104599,1715708107.0559337,34.62583999999998,-120.00597,0.003,1,12
16.86194348335266,1715708107.255932,34.62583999999998,-120.00597,0.003,1,12
17.061943292617798,1715708107.455932,34.62583999999998,-120.00597,0.002,1,12
17.261860609054565,1715708107.6558492,34.62583999999998,-120.00597,0.001,1,12
17.467064380645752,1715708107.861053,34.62583999999998,-120.00597,0.001,1,12
17.661896467208862,1715708108.055885,34.62583999999998,-120.00597,0.002,1,12
17.861844301223755,1715708108.255833,34.62583999999998,-120.00597,0.008,1,12
18.061887741088867,1715708108.4558764,34.62583999999998,-120.00597,0.002,1,12
18.26187252998352,1715708108.6558611,34.62583999999998,-120.00597,0.002,1,12
18.4617919921875,1715708108.8557806,34.62583999999998,-120.00597,0.002,1,12
18.661871194839478,1715708109.0558598,34.62583999999998,-120.00597,0.003,1,12
18.861756563186646,1715708109.2557452,34.62583999999998,-120.00597,0.004,1,12
19.061853647232056,1715708109.4558423,34.62583999999998,-120.00597,0.002,1,12
19.261873245239258,1715708109.6558619,34.62583999999998,-120.00597,0.003,1,12
19.461844444274902,1715708109.855833,34.62583999999998,-120.00597,0.003,1,12
19.661842346191406,1715708110.055831,34.62583989999999,-120.00597,0.002,1,12
19.861797332763672,1715708110.255786,34.62583999999998,-120.00597,0.0,1,12
20.061891078948975,1715708110.4558797,34.62583999999998,-120.00597,0.003,1,12
20.2618350982666,1715708110.6558237,34.62583999999998,-120.00596990000001,0.003,1,12
20.467055082321167,1715708110.8610437,34.62583999999998,-120.00596990000001,0.002,1,12
20.66182017326355,1715708111.0558088,34.62583999999998,-120.00597,0.002,1,12
20.86179518699646,1715708111.2557838,34.62583999999998,-120.00597,0.002,1,12
21.06183362007141,1715708111.4558222,34.62583999999998,-120.00596990000001,0.002,1,12
21.261771202087402,1715708111.6557598,34.62583999999998,-120.00596990000001,0.003,1,12
21.467055082321167,1715708111.8610437,34.62583999999998,-120.00596990000001,0.003,1,12
21.661782264709473,1715708112.0557709,34.62583999999998,-120.00596990000001,0.001,1,12
21.86179828643799,1715708112.255787,34.62583999999998,-120.00596990000001,0.002,1,12
22.061779499053955,1715708112.455768,34.62583999999998,-120.00596990000001,0.002,1,12
22.26172971725464,1715708112.6557183,34.62583999999998,-120.00596990000001,0.001,1,12
22.461700439453125,1715708112.855689,34.62583999999998,-120.00596990000001,0.003,1,12
22.66175365447998,1715708113.0557423,34.62583999999998,-120.00597,0.002,1,12
22.86174464225769,1715708113.2557333,34.62583999999998,-120.00597,0.001,1,12
23.061739206314087,1715708113.4557278,34.62583999999998,-120.00597,0.002,1,12
23.26168727874756,1715708113.655676,34.62583999999998,-120.00597,0.001,1,12
23.466846227645874,1715708113.8608348,34.62583999999998,-120.00596990000001,0.003,1,12
23.661763906478882,1715708114.0557525,34.62583999999998,-120.00597,0.003,1,12
23.86173677444458,1715708114.2557254,34.62583999999998,-120.00596990000001,0.004,1,12
24.061603784561157,1715708114.4555924,34.62583999999998,-120.00596990000001,0.002,1,12
24.261693954467773,1715708114.6556826,34.62583999999998,-120.00596990000001,0.001,1,12
24.46684741973877,1715708114.860836,34.62583999999998,-120.00596990000001,0.002,1,12
24.66169261932373,1715708115.0556812,34.62583999999998,-120.00597,0.005,1,12
24.86166477203369,1715708115.2556534,34.62583999999998,-120.00597,0.002,1,12
25.061678886413574,1715708115.4556675,34.62583999999998,-120.00597,0.002,1,12
25.261624813079834,1715708115.6556134,34.62583999999998,-120.00597,0.003,1,12
25.461518049240112,1715708115.8555067,34.62583999999998,-120.00597,0.001,1,12
25.66166877746582,1715708116.0556574,34.62583999999998,-120.00597,0.002,1,12
25.861652374267578,1715708116.255641,34.62583999999998,-120.00597,0.001,1,12
26.06162667274475,1715708116.4556153,34.62583999999998,-120.00597,0.002,1,12
26.261627674102783,1715708116.6556163,34.62583999999998,-120.00597,0.003,1,12
26.46691632270813,1715708116.860905,34.62583999999998,-120.00597,0.002,1,12
26.661659717559814,1715708117.0556483,34.62583999999998,-120.00597,0.003,1,12
26.861687183380127,1715708117.2556758,34.62583999999998,-120.00597,0.002,1,12
27.061662673950195,1715708117.4556513,34.62583999999998,-120.00597,0.005,1,12
27.261654376983643,1715708117.655643,34.62583999999998,-120.00597,0.004,1,12
27.466756105422974,1715708117.8607447,34.62583999999998,-120.00597,0.004,1,12
27.661617755889893,1715708118.0556064,34.62583999999998,-120.00597,0.002,1,12
27.86653757095337,1715708118.2605262,34.62583999999998,-120.00597,0.002,1,12
28.061601638793945,1715708118.4555902,34.62583999999998,-120.00597,0.002,1,12
28.2615385055542,1715708118.655527,34.62583999999998,-120.00597,0.002,1,12
28.461460828781128,1715708118.8554494,34.62583999999998,-120.00597,0.001,1,12
28.661603927612305,1715708119.0555925,34.62583999999998,-120.00597,0.001,1,12
28.86153531074524,1715708119.255524,34.62583999999998,-120.00597,0.004,1,12
29.061644792556763,1715708119.4556334,34.62583999999998,-120.00597,0.001,1,12
29.261685609817505,1715708119.6556742,34.62583999999998,-120.00597,0.003,1,12
29.466856718063354,1715708119.8608453,34.62583999999998,-120.00597,0.001,1,12
29.6615948677063,1715708120.0555835,34.62583989999999,-120.00597,0.001,1,12
29.861482858657837,1715708120.2554715,34.62583989999999,-120.00597,0.003,1,12
30.061506748199463,1715708120.4554954,34.62583989999999,-120.00597,0.003,1,12
30.261503219604492,1715708120.6554918,34.62583989999999,-120.00597,0.0,1,12
30.4666166305542,1715708120.8606052,34.62583989999999,-120.00597,0.001,1,12
30.661473274230957,1715708121.055462,34.62583989999999,-120.00597,0.003,1,12
30.861452341079712,1715708121.255441,34.62583989999999,-120.00597,0.002,1,12
31.061489582061768,1715708121.4554782,34.62583989999999,-120.00597,0.003,1,12
31.261471033096313,1715708121.6554596,34.62583989999999,-120.00597,0.002,1,12
31.466562032699585,1715708121.8605506,34.62583989999999,-120.00597,0.002,1,12
31.661560535430908,1715708122.0555491,34.62583989999999,-120.00597,0.002,1,12
31.861467838287354,1715708122.2554564,34.62583989999999,-120.00597,0.001,1,12
32.06157684326172,1715708122.4555655,34.62583989999999,-120.00597,0.001,1,12
32.261474609375,1715708122.6554632,34.62583989999999,-120.00597,0.001,1,12
32.46146821975708,1715708122.8554568,34.62583999999998,-120.00597,0.0,1,12
32.66143560409546,1715708123.0554242,34.62583989999999,-120.00597,0.003,1,12
32.861480951309204,1715708123.2554696,34.62583989999999,-120.00597,0.002,1,12
33.06142449378967,1715708123.455413,34.62583989999999,-120.00597,0.001,1,12
33.26132035255432,1715708123.655309,34.62583989999999,-120.00597,0.002,1,12
33.46653509140015,1715708123.8605237,34.62583989999999,-120.00597,0.002,1,12
33.661423683166504,1715708124.0554123,34.62583989999999,-120.00597,0.002,1,12
33.86147499084473,1715708124.2554636,34.62583989999999,-120.00597,0.001,1,12
34.061421632766724,1715708124.4554102,34.62583999999998,-120.00597,0.002,1,12
34.26138925552368,1715708124.6553779,34.62583999999998,-120.00597,0.002,1,12
34.46654200553894,1715708124.8605306,34.62583989999999,-120.00597,0.001,1,12
34.661436557769775,1715708125.0554252,34.62583999999998,-120.00597,0.001,1,12
34.861427783966064,1715708125.2554164,34.62583999999998,-120.00597,0.002,1,12
35.0614070892334,1715708125.4553957,34.62583989999999,-120.00597,0.001,1,12
35.26141929626465,1715708125.655408,34.62583999999998,-120.00597,0.001,1,12
35.46141338348389,1715708125.855402,34.62583999999998,-120.00597,0.001,1,12
35.6613450050354,1715708126.0553336,34.62583989999999,-120.00597,0.002,1,12
35.861371755599976,1715708126.2553604,34.62583989999999,-120.00597,0.003,1,12
36.061349630355835,1715708126.4553382,34.62583989999999,-120.00597,0.002,1,12
36.26130676269531,1715708126.6552954,34.62583989999999,-120.00597,0.003,1,12
36.466392040252686,1715708126.8603806,34.62583989999999,-120.00597,0.001,1,12
36.66128730773926,1715708127.055276,34.62583989999999,-120.00597,0.002,1,12
36.861279249191284,1715708127.2552679,34.62583989999999,-120.00597,0.002,1,12
37.061349868774414,1715708127.4553385,34.62583989999999,-120.00597,0.003,1,12
37.26131868362427,1715708127.6553073,34.62583999999998,-120.00597,0.003,1,12
37.46650528907776,1715708127.860494,34.62583999999998,-120.00597,0.004,1,12
37.661296129226685,1715708128.0552847,34.62583989999999,-120.00597,0.002,1,12
37.86126518249512,1715708128.2552538,34.62583989999999,-120.00597,0.0,1,12
38.06138634681702,1715708128.455375,34.62583999999998,-120.00597,0.001,1,12
38.26122045516968,1715708128.655209,34.62583999999998,-120.00597,0.002,1,12
38.46115469932556,1715708128.8551433,34.62583999999998,-120.00597,0.001,1,12
38.66123032569885,1715708129.055219,34.62583989999999,-120.00597,0.003,1,12
38.861217737197876,1715708129.2552063,34.62583989999999,-120.00597,0.001,1,12
39.06126070022583,1715708129.4552493,34.62583989999999,-120.00597,0.001,1,12
39.26121425628662,1715708129.6552029,34.62583989999999,-120.00597,0.002,1,12
39.461100339889526,1715708129.855089,34.62583989999999,-120.00597,0.001,1,12
39.66110563278198,1715708130.0550942,34.62583989999999,-120.00597,0.001,1,12
39.86122250556946,1715708130.255211,34.62583989999999,-120.00597,0.003,1,12
40.06130003929138,1715708130.4552886,34.62583989999999,-120.00597,0.002,1,12
40.26116919517517,1715708130.6551578,34.62583989999999,-120.00597,0.002,1,12
40.46628451347351,1715708130.8602731,34.62583989999999,-120.00597,0.002,1,12
40.661322355270386,1715708131.055311,34.62583989999999,-120.00597,0.001,1,12
40.8611798286438,1715708131.2551684,34.62583989999999,-120.00597,0.003,1,12
41.06112337112427,1715708131.455112,34.62583989999999,-120.00597,0.002,1,12
41.261159896850586,1715708131.6551485,34.62583989999999,-120.00597,0.002,1,12
41.4610755443573,1715708131.8550642,34.62583989999999,-120.00597,0.002,1,12
41.66116905212402,1715708132.0551577,34.62583989999999,-120.00597,0.002,1,12
41.861138343811035,1715708132.255127,34.62583989999999,-120.00597,0.004,1,12
42.06124663352966,1715708132.4552352,34.62583989999999,-120.00597,0.003,1,12
42.26114344596863,1715708132.655132,34.62583989999999,-120.00597,0.003,1,12
42.466349840164185,1715708132.8603384,34.62583989999999,-120.00597,0.003,1,12
42.66117191314697,1715708133.0551605,34.62583989999999,-120.00597,0.0,1,12
42.86110591888428,1715708133.2550945,34.62583989999999,-120.00597,0.003,1,12
43.06113862991333,1715708133.4551272,34.62583989999999,-120.00597,0.001,1,12
43.2610878944397,1715708133.6550765,34.62583989999999,-120.00597,0.002,1,12
43.466254234313965,1715708133.8602428,34.62583989999999,-120.00597,0.002,1,12
43.66117739677429,1715708134.055166,34.62583989999999,-120.00597,0.003,1,12
43.86108875274658,1715708134.2550774,34.62583989999999,-120.00597,0.001,1,12
44.06112456321716,1715708134.4551132,34.62583989999999,-120.00597,0.003,1,12
44.261054039001465,1715708134.6550426,34.62583989999999,-120.00597,0.004,1,12
44.46618938446045,1715708134.860178,34.62583989999999,-120.00597,0.002,1,12
44.661070585250854,1715708135.0550592,34.62583989999999,-120.00597,0.002,1,12
44.860902070999146,1715708135.2548907,34.62583989999999,-120.00597,0.002,1,12
45.06110453605652,1715708135.4550931,34.62583989999999,-120.00597,0.002,1,12
45.261101722717285,1715708135.6550903,34.62583989999999,-120.00597,0.003,1,12
45.46631169319153,1715708135.8603003,34.62583989999999,-120.00597,0.002,1,12
45.6610312461853,1715708136.0550199,34.62583989999999,-120.00597,0.001,1,12
45.86100649833679,1715708136.254995,34.62583989999999,-120.00597,0.002,1,12
46.06101679801941,1715708136.4550054,34.62583989999999,-120.00597,0.002,1,12
46.2611129283905,1715708136.6551015,34.62583989999999,-120.00597,0.001,1,12
46.466118574142456,1715708136.8601072,34.62583989999999,-120.00597,0.002,1,12
46.66105318069458,1715708137.0550418,34.62583989999999,-120.00597,0.001,1,12
46.86099553108215,1715708137.2549841,34.62583989999999,-120.00597,0.001,1,12
47.061028242111206,1715708137.4550169,34.62583989999999,-120.00597,0.001,1,12
47.26108765602112,1715708137.6550763,34.62583989999999,-120.00597,0.001,1,12
47.4609112739563,1715708137.8549,34.62583989999999,-120.00597,0.002,1,12
47.66097116470337,1715708138.0549598,34.62583989999999,-120.00597,0.002,1,12
47.86098027229309,1715708138.254969,34.62583989999999,-120.00597,0.003,1,12
48.06097149848938,1715708138.45496,34.62583989999999,-120.00597,0.001,1,12
48.260913133621216,1715708138.6549017,34.62583989999999,-120.00597,0.002,1,12
48.46607565879822,1715708138.8600643,34.62583989999999,-120.00597,0.003,1,12
48.6609365940094,1715708139.0549252,34.62583989999999,-120.00597,0.003,1,12
48.86089849472046,1715708139.254887,34.62583989999999,-120.00597,0.001,1,12
49.060922145843506,1715708139.4549108,34.62583989999999,-120.00597,0.003,1,12
49.260883808135986,1715708139.6548724,34.62583989999999,-120.00597,0.002,1,12
49.46082139015198,1715708139.85481,34.62583989999999,-120.00597,0.003,1,12
49.6608943939209,1715708140.054883,34.62583989999999,-120.00597,0.001,1,12
49.860893964767456,1715708140.2548826,34.62583989999999,-120.00597,0.001,1,12
50.06086826324463,1715708140.4548569,34.62583989999999,-120.00597,0.002,1,12
50.26092553138733,1715708140.6549141,34.62583989999999,-120.00597,0.004,1,12
50.46084141731262,1715708140.85483,34.62583989999999,-120.00596990000001,0.002,1,12
50.66089940071106,1715708141.054888,34.62583989999999,-120.00597,0.002,1,12
50.860981702804565,1715708141.2549703,34.62583989999999,-120.00597,0.001,1,12
51.06090474128723,1715708141.4548934,34.62583989999999,-120.00597,0.001,1,12
51.26081132888794,1715708141.6548,34.62583989999999,-120.00597,0.003,1,12
51.4607253074646,1715708141.854714,34.62583989999999,-120.00597,0.003,1,12
51.66082000732422,1715708142.0548086,34.62583989999999,-120.00597,0.001,1,12
51.86579155921936,1715708142.2597802,34.62583989999999,-120.00597,0.002,1,12
52.06085228919983,1715708142.454841,34.62583989999999,-120.00597,0.004,1,12
52.26080250740051,1715708142.654791,34.62583989999999,-120.00597,0.002,1,12
52.46078085899353,1715708142.8547695,34.62583989999999,-120.00597,0.001,1,12
52.660829067230225,1715708143.0548177,34.62583989999999,-120.00597,0.001,1,12
52.86075949668884,1715708143.254748,34.62583989999999,-120.00597,0.001,1,12
53.060882568359375,1715708143.4548712,34.62583989999999,-120.00597,0.003,1,12
53.26080822944641,1715708143.6547968,34.62583989999999,-120.00597,0.001,1,12
53.46595001220703,1715708143.8599386,34.62583989999999,-120.00597,0.003,1,12
53.6608726978302,1715708144.0548613,34.62583989999999,-120.00597,0.004,1,12
53.8607542514801,1715708144.2547429,34.62583989999999,-120.00597,0.004,1,12
54.06077837944031,1715708144.454767,34.62583989999999,-120.00597,0.002,1,12
54.26077079772949,1715708144.6547594,34.62583989999999,-120.00597,0.001,1,12
54.46587133407593,1715708144.85986,34.62583989999999,-120.00597,0.001,1,12
54.66074776649475,1715708145.0547364,34.62583989999999,-120.00597,0.001,1,12
54.86079549789429,1715708145.254784,34.62583989999999,-120.00597,0.002,1,12
55.06073832511902,1715708145.454727,34.62583989999999,-120.00597,0.002,1,12
55.2607638835907,1715708145.6547525,34.62583989999999,-120.00597,0.003,1,12
55.46586751937866,1715708145.8598561,34.62583989999999,-120.00596990000001,0.002,1,12
55.66073727607727,1715708146.054726,34.62583989999999,-120.00597,0.002,1,12
55.86075186729431,1715708146.2547405,34.62583989999999,-120.00597,0.005,1,12
56.060709953308105,1715708146.4546986,34.62583989999999,-120.00597,0.002,1,12
56.260648012161255,1715708146.6546366,34.62583989999999,-120.00596990000001,0.003,1,12
56.46585178375244,1715708146.8598404,34.62583989999999,-120.00596990000001,0.002,1,12
56.6607129573822,1715708147.0547016,34.62583989999999,-120.00597,0.002,1,12
56.860734939575195,1715708147.2547235,34.62583989999999,-120.00597,0.003,1,12
57.06067490577698,1715708147.4546635,34.62583989999999,-120.00597,0.004,1,12
57.26068949699402,1715708147.654678,34.62583989999999,-120.00597,0.001,1,12
57.460681200027466,1715708147.8546698,34.62583989999999,-120.00597,0.003,1,12
57.66066861152649,1715708148.0546572,34.62583989999999,-120.00597,0.003,1,12
57.860657930374146,1715708148.2546465,34.62583989999999,-120.00597,0.005,1,12
58.06073570251465,1715708148.4547243,34.62583989999999,-120.00597,0.005,1,12
58.2605836391449,1715708148.6545722,34.62583989999999,-120.00597,0.003,1,12
58.46576976776123,1715708148.8597584,34.62583989999999,-120.00597,0.003,1,12
58.660640478134155,1715708149.054629,34.62583989999999,-120.00597,0.003,1,12
58.8605842590332,1715708149.2545729,34.62583989999999,-120.00597,0.004,1,12
59.06062960624695,1715708149.4546182,34.62583989999999,-120.00597,0.002,1,12
59.26057529449463,1715708149.654564,34.62583989999999,-120.00597,0.002,1,12
59.46051216125488,1715708149.8545008,34.62583989999999,-120.00597,0.003,1,12
59.660677909851074,1715708150.0546665,34.62583989999999,-120.00597,0.003,1,12
59.86066770553589,1715708150.2546563,34.62583989999999,-120.00597,0.002,1,12
60.060696601867676,1715708150.4546852,34.62583989999999,-120.00596990000001,0.003,1,12
60.260591983795166,1715708150.6545806,34.62583989999999,-120.00596990000001,0.004,1,12
60.46566843986511,1715708150.859657,34.62583989999999,-120.00596990000001,0.002,1,12
60.660550594329834,1715708151.0545392,34.62583989999999,-120.00597,0.002,1,12
60.8605318069458,1715708151.2545204,34.62583989999999,-120.00597,0.004,1,12
61.06071877479553,1715708151.4547074,34.62583989999999,-120.00597,0.001,1,12
61.265528202056885,1715708151.6595168,34.62583989999999,-120.00597,0.002,1,12
61.4604229927063,1715708151.8544116,34.62583989999999,-120.00596990000001,0.002,1,12
61.66050624847412,1715708152.0544949,34.62583989999999,-120.00597,0.002,1,12
61.86052966117859,1715708152.2545183,34.62583989999999,-120.00597,0.003,1,12
62.06054472923279,1715708152.4545333,34.62583989999999,-120.00597,0.002,1,12
62.260493755340576,1715708152.6544824,34.62583989999999,-120.00597,0.001,1,12
62.46583700180054,1715708152.8598256,34.62583989999999,-120.00597,0.002,1,12
62.660481452941895,1715708153.05447,34.62583989999999,-120.00597,0.002,1,12
62.86050724983215,1715708153.2544959,34.62583989999999,-120.00597,0.001,1,12
63.060516357421875,1715708153.454505,34.62583989999999,-120.00597,0.003,1,12
63.260512828826904,1715708153.6545014,34.62583989999999,-120.00597,0.002,1,12
63.46559691429138,1715708153.8595855,34.62583989999999,-120.00597,0.004,1,12
63.6604962348938,1715708154.0544848,34.62583989999999,-120.00597,0.003,1,12
63.86048460006714,1715708154.2544732,34.62583989999999,-120.00597,0.002,1,12
64.06046152114868,1715708154.4544501,34.62583989999999,-120.00597,0.002,1,12
64.26046347618103,1715708154.654452,34.62583989999999,-120.00597,0.001,1,12
64.46556425094604,1715708154.8595529,34.62583989999999,-120.00597,0.001,1,12
64.66045022010803,1715708155.0544388,34.62583989999999,-120.00597,0.002,1,12
64.86042523384094,1715708155.2544138,34.62583989999999,-120.00597,0.001,1,12
65.06026864051819,1715708155.4542572,34.62583989999999,-120.00597,0.002,1,12
65.26030421257019,1715708155.6542928,34.62583989999999,-120.00597,0.002,1,12
65.46020030975342,1715708155.854189,34.62583989999999,-120.00597,0.002,1,12
65.66023540496826,1715708156.054224,34.62583999999998,-120.00597,0.003,1,12
65.86024451255798,1715708156.2542331,34.62583999999998,-120.00597,0.003,1,12
66.060467004776,1715708156.4544556,34.62583999999998,-120.00597,0.002,1,12
66.26022863388062,1715708156.6542172,34.62583999999998,-120.00597,0.003,1,12
66.46565079689026,1715708156.8596394,34.62583999999998,-120.00596990000001,0.002,1,12
